,group_1,group_2,group_3,sum_1,sum_2,sum_3,max_diff
116,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 12.18, 8.66, 14.55, 14.74, 10.81]","[8.89, 13.42, 9.31, 16.72, 18.09, 6.45]",73.07000000000001,73.71,72.88000000000001,0.8299999999999841
117,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 12.18, 8.66, 14.55, 18.09, 6.45]","[8.89, 13.42, 9.31, 14.74, 10.81, 16.72]",73.07000000000001,72.7,73.89000000000001,0.37000000000000455
118,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 12.18, 8.66, 14.74, 18.09, 6.45]","[8.89, 13.42, 9.31, 14.55, 10.81, 16.72]",73.07000000000001,72.89,73.7,0.18000000000000682
119,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 12.18, 14.55, 10.81, 16.72, 6.45]","[8.89, 13.42, 9.31, 8.66, 14.74, 18.09]",73.07000000000001,73.48,73.11,0.37000000000000455
120,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 12.18, 14.74, 10.81, 16.72, 6.45]","[8.89, 13.42, 9.31, 8.66, 14.55, 18.09]",73.07000000000001,73.67,72.92,0.75
121,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 9.31, 8.66, 14.55, 10.81, 16.72]","[8.89, 13.42, 12.18, 14.74, 18.09, 6.45]",73.07000000000001,72.82,73.77000000000001,0.2500000000000142
122,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 9.31, 8.66, 14.74, 10.81, 16.72]","[8.89, 13.42, 12.18, 14.55, 18.09, 6.45]",73.07000000000001,73.00999999999999,73.58000000000001,0.060000000000016485
123,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 8.66, 14.55, 14.74, 16.72, 6.45]","[8.89, 13.42, 12.18, 9.31, 10.81, 18.09]",73.07000000000001,73.89,72.7,1.1899999999999977
124,"[12.99, 20.9, 13.21, 10.03, 0.0, 15.94]","[12.77, 8.66, 10.81, 16.72, 18.09, 6.45]","[8.89, 13.42, 12.18, 9.31, 14.55, 14.74]",73.07000000000001,73.5,73.09,0.4099999999999966
125,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 13.42, 12.18, 9.31, 15.94]","[8.66, 14.55, 14.74, 10.81, 18.09, 6.45]",73.85,72.51,73.30000000000001,1.3399999999999892
126,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 13.42, 12.18, 14.55, 10.81]","[9.31, 8.66, 14.74, 15.94, 18.09, 6.45]",73.85,72.62,73.19,1.2299999999999898
127,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 13.42, 12.18, 14.74, 10.81]","[9.31, 8.66, 14.55, 15.94, 18.09, 6.45]",73.85,72.81,73.0,1.039999999999992
128,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 13.42, 9.31, 10.81, 18.09]","[12.18, 8.66, 14.55, 14.74, 15.94, 6.45]",73.85,73.29,72.52000000000001,1.329999999999984
129,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 13.42, 8.66, 14.55, 14.74]","[12.18, 9.31, 10.81, 15.94, 18.09, 6.45]",73.85,73.02999999999999,72.78,1.0699999999999932
130,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 13.42, 8.66, 10.81, 18.09]","[12.18, 9.31, 14.55, 14.74, 15.94, 6.45]",73.85,72.64,73.17000000000002,1.2099999999999937
131,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 12.18, 9.31, 14.55, 14.74]","[13.42, 8.66, 10.81, 15.94, 18.09, 6.45]",73.85,72.44,73.37,1.4099999999999966
132,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 12.18, 8.66, 14.55, 15.94]","[13.42, 9.31, 14.74, 10.81, 18.09, 6.45]",73.85,72.99,72.82000000000001,1.029999999999987
133,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 12.18, 8.66, 14.74, 15.94]","[13.42, 9.31, 14.55, 10.81, 18.09, 6.45]",73.85,73.18,72.63000000000001,1.2199999999999847
134,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 12.18, 14.55, 18.09, 6.45]","[13.42, 9.31, 8.66, 14.74, 10.81, 15.94]",73.85,72.93,72.88000000000001,0.9699999999999847
135,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 12.18, 14.74, 18.09, 6.45]","[13.42, 9.31, 8.66, 14.55, 10.81, 15.94]",73.85,73.12,72.69,1.1599999999999966
136,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 9.31, 8.66, 14.74, 18.09]","[13.42, 12.18, 14.55, 10.81, 15.94, 6.45]",73.85,72.46,73.35000000000001,1.3900000000000006
137,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 9.31, 14.74, 10.81, 15.94]","[13.42, 12.18, 8.66, 14.55, 18.09, 6.45]",73.85,72.46000000000001,73.35000000000001,1.3899999999999864
138,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 14.55, 14.74, 15.94, 6.45]","[13.42, 12.18, 9.31, 8.66, 10.81, 18.09]",73.85,73.34,72.47000000000001,1.3799999999999812
139,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.89, 10.81, 15.94, 18.09, 6.45]","[13.42, 12.18, 9.31, 8.66, 14.55, 14.74]",73.85,72.95,72.86,0.9899999999999949
140,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 12.18, 9.31, 14.55, 10.81]","[8.89, 8.66, 14.74, 15.94, 18.09, 6.45]",73.85,73.04,72.77,1.0799999999999983
141,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 12.18, 9.31, 14.74, 10.81]","[8.89, 8.66, 14.55, 15.94, 18.09, 6.45]",73.85,73.23,72.58,1.269999999999996
142,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 12.18, 8.66, 14.55, 10.81]","[8.89, 9.31, 14.74, 15.94, 18.09, 6.45]",73.85,72.39,73.42,1.4599999999999937
143,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 12.18, 8.66, 14.74, 10.81]","[8.89, 9.31, 14.55, 15.94, 18.09, 6.45]",73.85,72.58,73.23,1.269999999999996
144,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 9.31, 8.66, 14.55, 14.74]","[8.89, 12.18, 10.81, 15.94, 18.09, 6.45]",73.85,73.44999999999999,72.36,1.4899999999999949
145,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 9.31, 8.66, 10.81, 18.09]","[8.89, 12.18, 14.55, 14.74, 15.94, 6.45]",73.85,73.06,72.75000000000001,1.09999999999998
146,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 9.31, 14.55, 15.94, 6.45]","[8.89, 12.18, 8.66, 14.74, 10.81, 18.09]",73.85,72.44,73.37,1.4099999999999966
147,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 9.31, 14.74, 15.94, 6.45]","[8.89, 12.18, 8.66, 14.55, 10.81, 18.09]",73.85,72.63000000000001,73.18,1.2199999999999847
148,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 13.42, 14.55, 14.74, 10.81, 6.45]","[8.89, 12.18, 9.31, 8.66, 15.94, 18.09]",73.85,72.74,73.07000000000001,1.1099999999999994
149,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 12.18, 9.31, 8.66, 14.55, 15.94]","[8.89, 13.42, 14.74, 10.81, 18.09, 6.45]",73.85,73.41,72.4,1.4499999999999886
150,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 12.18, 9.31, 14.55, 18.09, 6.45]","[8.89, 13.42, 8.66, 14.74, 10.81, 15.94]",73.85,73.35000000000001,72.46000000000001,1.3899999999999864
151,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 12.18, 8.66, 14.55, 18.09, 6.45]","[8.89, 13.42, 9.31, 14.74, 10.81, 15.94]",73.85,72.7,73.11000000000001,1.1499999999999915
152,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 12.18, 8.66, 14.74, 18.09, 6.45]","[8.89, 13.42, 9.31, 14.55, 10.81, 15.94]",73.85,72.89,72.92,0.9599999999999937
153,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 12.18, 14.55, 10.81, 15.94, 6.45]","[8.89, 13.42, 9.31, 8.66, 14.74, 18.09]",73.85,72.7,73.11,1.1499999999999915
154,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 12.18, 14.74, 10.81, 15.94, 6.45]","[8.89, 13.42, 9.31, 8.66, 14.55, 18.09]",73.85,72.89,72.92,0.9599999999999937
155,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 9.31, 10.81, 15.94, 18.09, 6.45]","[8.89, 13.42, 12.18, 8.66, 14.55, 14.74]",73.85,73.37,72.44,1.4099999999999966
156,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.66, 14.55, 14.74, 15.94, 6.45]","[8.89, 13.42, 12.18, 9.31, 10.81, 18.09]",73.85,73.11000000000001,72.7,1.1499999999999915
157,"[12.99, 20.9, 13.21, 10.03, 0.0, 16.72]","[12.77, 8.66, 10.81, 15.94, 18.09, 6.45]","[8.89, 13.42, 12.18, 9.31, 14.55, 14.74]",73.85,72.72,73.09,1.1299999999999955
158,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 10.03, 13.42, 12.18, 18.09, 6.45]","[14.55, 0.0, 14.74, 10.81, 15.94, 16.72]",73.96,72.94,72.75999999999999,1.2000000000000028
159,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 10.03, 13.42, 14.55, 15.94, 6.45]","[12.18, 0.0, 14.74, 10.81, 16.72, 18.09]",73.96,73.16,72.54,1.4199999999999875
160,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 10.03, 12.18, 14.55, 16.72, 6.45]","[13.42, 0.0, 14.74, 10.81, 15.94, 18.09]",73.96,72.7,73.0,1.259999999999991
161,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 10.03, 12.18, 14.74, 16.72, 6.45]","[13.42, 14.55, 0.0, 10.81, 15.94, 18.09]",73.96,72.89,72.81,1.1499999999999915
162,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 10.03, 14.55, 10.81, 18.09, 6.45]","[13.42, 12.18, 0.0, 14.74, 15.94, 16.72]",73.96,72.7,73.0,1.259999999999991
163,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 10.03, 14.74, 10.81, 18.09, 6.45]","[13.42, 12.18, 14.55, 0.0, 15.94, 16.72]",73.96,72.89,72.81,1.1499999999999915
164,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 10.03, 10.81, 15.94, 16.72, 6.45]","[13.42, 12.18, 14.55, 0.0, 14.74, 18.09]",73.96,72.72,72.98,1.2399999999999949
165,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 13.42, 12.18, 0.0, 16.72, 18.09]","[10.03, 14.55, 14.74, 10.81, 15.94, 6.45]",73.96,73.17999999999999,72.52000000000001,1.4399999999999835
166,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 13.42, 14.55, 14.74, 10.81, 6.45]","[10.03, 12.18, 0.0, 15.94, 16.72, 18.09]",73.96,72.74,72.96,1.2199999999999989
167,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 12.18, 14.55, 10.81, 15.94, 6.45]","[10.03, 13.42, 0.0, 14.74, 16.72, 18.09]",73.96,72.7,73.0,1.259999999999991
168,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 12.18, 14.74, 10.81, 15.94, 6.45]","[10.03, 13.42, 14.55, 0.0, 16.72, 18.09]",73.96,72.89,72.81,1.1499999999999915
169,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 14.55, 0.0, 10.81, 16.72, 18.09]","[10.03, 13.42, 12.18, 14.74, 15.94, 6.45]",73.96,72.94,72.76,1.1999999999999886
170,"[12.99, 20.9, 13.21, 8.89, 9.31, 8.66]","[12.77, 0.0, 14.74, 10.81, 16.72, 18.09]","[10.03, 13.42, 12.18, 14.55, 15.94, 6.45]",73.96,73.13,72.57,1.3900000000000006
171,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 12.18, 9.31, 15.94]","[8.66, 14.55, 14.74, 10.81, 18.09, 6.45]",72.71000000000001,73.65,73.30000000000001,0.3499999999999943
172,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 12.18, 8.66, 15.94]","[9.31, 14.55, 14.74, 10.81, 18.09, 6.45]",72.71000000000001,73.0,73.95,0.28999999999999204
173,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 12.18, 14.55, 10.81]","[9.31, 8.66, 14.74, 15.94, 18.09, 6.45]",72.71000000000001,73.76,73.19,0.5700000000000074
174,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 12.18, 14.74, 10.81]","[9.31, 8.66, 14.55, 15.94, 18.09, 6.45]",72.71000000000001,73.95,73.0,0.9500000000000028
175,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 12.18, 18.09, 6.45]","[9.31, 8.66, 14.55, 14.74, 10.81, 15.94]",72.71000000000001,72.94,74.01,0.22999999999998977
176,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 8.66, 14.55, 14.74]","[12.18, 9.31, 10.81, 15.94, 18.09, 6.45]",72.71000000000001,74.16999999999999,72.78,1.3899999999999864
177,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 8.66, 10.81, 18.09]","[12.18, 9.31, 14.55, 14.74, 15.94, 6.45]",72.71000000000001,73.78,73.17000000000002,0.6099999999999852
178,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 14.55, 15.94, 6.45]","[12.18, 9.31, 8.66, 14.74, 10.81, 18.09]",72.71000000000001,73.16,73.79,0.44999999999998863
179,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 13.42, 14.74, 15.94, 6.45]","[12.18, 9.31, 8.66, 14.55, 10.81, 18.09]",72.71000000000001,73.35000000000001,73.60000000000001,0.25
180,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 12.18, 9.31, 14.55, 14.74]","[13.42, 8.66, 10.81, 15.94, 18.09, 6.45]",72.71000000000001,73.58,73.37,0.20999999999999375
181,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 12.18, 9.31, 10.81, 18.09]","[13.42, 8.66, 14.55, 14.74, 15.94, 6.45]",72.71000000000001,73.19,73.76,0.47999999999998977
182,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 12.18, 8.66, 14.55, 14.74]","[13.42, 9.31, 10.81, 15.94, 18.09, 6.45]",72.71000000000001,72.92999999999999,74.02,0.21999999999998465
183,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 12.18, 8.66, 14.55, 15.94]","[13.42, 9.31, 14.74, 10.81, 18.09, 6.45]",72.71000000000001,74.13,72.82000000000001,1.309999999999988
184,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 12.18, 14.55, 18.09, 6.45]","[13.42, 9.31, 8.66, 14.74, 10.81, 15.94]",72.71000000000001,74.07000000000001,72.88000000000001,1.1899999999999977
185,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 9.31, 8.66, 14.55, 18.09]","[13.42, 12.18, 14.74, 10.81, 15.94, 6.45]",72.71000000000001,73.41,73.54,0.13000000000000966
186,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 9.31, 8.66, 14.74, 18.09]","[13.42, 12.18, 14.55, 10.81, 15.94, 6.45]",72.71000000000001,73.6,73.35000000000001,0.2499999999999858
187,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 9.31, 14.55, 10.81, 15.94]","[13.42, 12.18, 8.66, 14.74, 18.09, 6.45]",72.71000000000001,73.41,73.54,0.13000000000000966
188,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 9.31, 14.74, 10.81, 15.94]","[13.42, 12.18, 8.66, 14.55, 18.09, 6.45]",72.71000000000001,73.60000000000001,73.35000000000001,0.25
189,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 8.66, 14.55, 10.81, 15.94]","[13.42, 12.18, 9.31, 14.74, 18.09, 6.45]",72.71000000000001,72.76,74.19000000000001,0.04999999999999716
190,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 8.66, 14.74, 10.81, 15.94]","[13.42, 12.18, 9.31, 14.55, 18.09, 6.45]",72.71000000000001,72.95,74.00000000000001,0.23999999999999488
191,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 14.74, 10.81, 18.09, 6.45]","[13.42, 12.18, 9.31, 8.66, 14.55, 15.94]",72.71000000000001,72.89,74.06,0.1799999999999926
192,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 10.03, 10.81, 15.94, 18.09, 6.45]","[13.42, 12.18, 9.31, 8.66, 14.55, 14.74]",72.71000000000001,74.09,72.86,1.230000000000004
193,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 12.18, 9.31, 14.55, 10.81]","[10.03, 8.66, 14.74, 15.94, 18.09, 6.45]",72.71000000000001,73.04,73.91,0.3299999999999983
194,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 12.18, 9.31, 14.74, 10.81]","[10.03, 8.66, 14.55, 15.94, 18.09, 6.45]",72.71000000000001,73.23,73.72,0.4899999999999949
195,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 12.18, 8.66, 10.81, 15.94]","[10.03, 9.31, 14.55, 14.74, 18.09, 6.45]",72.71000000000001,73.78,73.17,0.6099999999999994
196,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 12.18, 14.55, 14.74, 6.45]","[10.03, 9.31, 8.66, 10.81, 15.94, 18.09]",72.71000000000001,74.11,72.84,1.269999999999996
197,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 12.18, 10.81, 18.09, 6.45]","[10.03, 9.31, 8.66, 14.55, 14.74, 15.94]",72.71000000000001,73.72,73.23,0.4899999999999949
198,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 9.31, 8.66, 14.55, 14.74]","[10.03, 12.18, 10.81, 15.94, 18.09, 6.45]",72.71000000000001,73.44999999999999,73.5,0.05000000000001137
199,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 9.31, 8.66, 10.81, 18.09]","[10.03, 12.18, 14.55, 14.74, 15.94, 6.45]",72.71000000000001,73.06,73.89000000000001,0.3499999999999943
200,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 8.66, 14.55, 18.09, 6.45]","[10.03, 12.18, 9.31, 14.74, 10.81, 15.94]",72.71000000000001,73.94,73.01,0.9299999999999926
201,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 8.66, 14.74, 18.09, 6.45]","[10.03, 12.18, 9.31, 14.55, 10.81, 15.94]",72.71000000000001,74.13,72.82000000000001,1.309999999999988
202,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 14.55, 10.81, 15.94, 6.45]","[10.03, 12.18, 9.31, 8.66, 14.74, 18.09]",72.71000000000001,73.94,73.01,0.9299999999999926
203,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 13.42, 14.74, 10.81, 15.94, 6.45]","[10.03, 12.18, 9.31, 8.66, 14.55, 18.09]",72.71000000000001,74.13000000000001,72.82000000000001,1.3100000000000023
204,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 12.18, 9.31, 8.66, 14.55, 15.94]","[10.03, 13.42, 14.74, 10.81, 18.09, 6.45]",72.71000000000001,73.41,73.54,0.13000000000000966
205,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 12.18, 9.31, 8.66, 14.74, 15.94]","[10.03, 13.42, 14.55, 10.81, 18.09, 6.45]",72.71000000000001,73.60000000000001,73.35000000000001,0.25
206,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 12.18, 9.31, 14.55, 18.09, 6.45]","[10.03, 13.42, 8.66, 14.74, 10.81, 15.94]",72.71000000000001,73.35000000000001,73.60000000000001,0.25
207,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 12.18, 9.31, 14.74, 18.09, 6.45]","[10.03, 13.42, 8.66, 14.55, 10.81, 15.94]",72.71000000000001,73.54,73.41,0.13000000000000966
208,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 12.18, 8.66, 14.55, 14.74, 10.81]","[10.03, 13.42, 9.31, 15.94, 18.09, 6.45]",72.71000000000001,73.71,73.24,0.46999999999999886
209,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 12.18, 8.66, 14.74, 18.09, 6.45]","[10.03, 13.42, 9.31, 14.55, 10.81, 15.94]",72.71000000000001,72.89,74.06,0.1799999999999926
210,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 12.18, 8.66, 15.94, 18.09, 6.45]","[10.03, 13.42, 9.31, 14.55, 14.74, 10.81]",72.71000000000001,74.09,72.86,1.230000000000004
211,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 12.18, 14.74, 10.81, 15.94, 6.45]","[10.03, 13.42, 9.31, 8.66, 14.55, 18.09]",72.71000000000001,72.89,74.06,0.1799999999999926
212,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 9.31, 8.66, 14.55, 10.81, 18.09]","[10.03, 13.42, 12.18, 14.74, 15.94, 6.45]",72.71000000000001,74.19,72.76,1.4299999999999926
213,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 9.31, 14.55, 14.74, 15.94, 6.45]","[10.03, 13.42, 12.18, 8.66, 10.81, 18.09]",72.71000000000001,73.76,73.19,0.5700000000000074
214,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 9.31, 10.81, 15.94, 18.09, 6.45]","[10.03, 13.42, 12.18, 8.66, 14.55, 14.74]",72.71000000000001,73.37,73.57999999999998,0.20999999999997954
215,"[12.99, 20.9, 13.21, 8.89, 0.0, 16.72]","[12.77, 8.66, 14.55, 14.74, 15.94, 6.45]","[10.03, 13.42, 12.18, 9.31, 10.81, 18.09]",72.71000000000001,73.11000000000001,73.84,0.4000000000000057
216,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 10.03, 12.18, 8.66, 14.55, 14.74]","[13.42, 9.31, 10.81, 15.94, 16.72, 6.45]",74.08,72.92999999999999,72.64999999999999,1.4300000000000068
217,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 10.03, 12.18, 14.55, 16.72, 6.45]","[13.42, 9.31, 8.66, 14.74, 10.81, 15.94]",74.08,72.7,72.88000000000001,1.3799999999999955
218,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 10.03, 12.18, 14.74, 16.72, 6.45]","[13.42, 9.31, 8.66, 14.55, 10.81, 15.94]",74.08,72.89,72.69,1.3900000000000006
219,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 10.03, 8.66, 14.55, 10.81, 15.94]","[13.42, 12.18, 9.31, 14.74, 16.72, 6.45]",74.08,72.76,72.82000000000001,1.3199999999999932
220,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 10.03, 8.66, 14.74, 10.81, 15.94]","[13.42, 12.18, 9.31, 14.55, 16.72, 6.45]",74.08,72.95,72.63000000000001,1.4499999999999886
221,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 10.03, 10.81, 15.94, 16.72, 6.45]","[13.42, 12.18, 9.31, 8.66, 14.55, 14.74]",74.08,72.72,72.86,1.3599999999999994
222,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 13.42, 9.31, 14.74, 15.94, 6.45]","[10.03, 12.18, 8.66, 14.55, 10.81, 16.72]",74.08,72.63000000000001,72.95,1.4499999999999886
223,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 13.42, 8.66, 14.74, 16.72, 6.45]","[10.03, 12.18, 9.31, 14.55, 10.81, 15.94]",74.08,72.76,72.82000000000001,1.3199999999999932
224,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 13.42, 14.55, 14.74, 10.81, 6.45]","[10.03, 12.18, 9.31, 8.66, 15.94, 16.72]",74.08,72.74,72.84,1.3400000000000034
225,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 12.18, 8.66, 15.94, 16.72, 6.45]","[10.03, 13.42, 9.31, 14.55, 14.74, 10.81]",74.08,72.72,72.86,1.3599999999999994
226,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 12.18, 14.55, 10.81, 15.94, 6.45]","[10.03, 13.42, 9.31, 8.66, 14.74, 16.72]",74.08,72.7,72.88,1.3799999999999955
227,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 12.18, 14.74, 10.81, 15.94, 6.45]","[10.03, 13.42, 9.31, 8.66, 14.55, 16.72]",74.08,72.89,72.69,1.3900000000000006
228,"[12.99, 20.9, 13.21, 8.89, 0.0, 18.09]","[12.77, 9.31, 8.66, 14.55, 10.81, 16.72]","[10.03, 13.42, 12.18, 14.74, 15.94, 6.45]",74.08,72.82,72.76,1.3199999999999932
229,"[12.99, 20.9, 13.21, 8.89, 10.81, 6.45]","[12.77, 10.03, 13.42, 12.18, 9.31, 15.94]","[8.66, 14.55, 0.0, 14.74, 16.72, 18.09]",73.25,73.65,72.76,0.8900000000000006
230,"[12.99, 20.9, 13.21, 8.89, 10.81, 6.45]","[12.77, 10.03, 13.42, 12.18, 8.66, 15.94]","[9.31, 14.55, 0.0, 14.74, 16.72, 18.09]",73.25,73.0,73.41,0.25
